X,Y,countyname,depth_to_water,town,date,ID,countycode,township,year,year2,depth
-97.903485,37.956108,Reno,-37.8,ELMER,2020/01/21,375721097541201,155,24,"2020","2020",71-0
-97.903485,37.956108,Reno,-37.81,ELMER,2020/04/13,375721097541201,155,24,"2020","2020",71-0
-97.903485,37.956108,Reno,-43.98,ELMER,2020/07/14,375721097541201,155,24,"2020","2020",71-0
-97.903485,37.956108,Reno,-41.38,ELMER,2020/10/13,375721097541201,155,24,"2020","2020",71-0
-101.094233,37.7402,Kearny,-292.68,HICKOK NE,2020/01/13,374423101053601,93,26,"2020","2020",359-288
-97.988884,37.693547,Kingman,-4.4,WATERLOO,2020/02/14,374139097591601,95,27,"2020","2020",71-0
-98.464845,37.733556,Reno,-16.05,Cunningham,2020/01/09,374401098274803,155,26,"2020","2020",71-0
-98.464845,37.733556,Reno,-16.25,Cunningham,2020/04/07,374401098274803,155,26,"2020","2020",71-0
-98.464845,37.733556,Reno,-17,Cunningham,2020/07/10,374401098274803,155,26,"2020","2020",71-0
-98.464845,37.733556,Reno,-18.23,Cunningham,2020/10/15,374401098274803,155,26,"2020","2020",71-0
-98.255877,37.825063,Reno,-7.73,Langdon,2020/01/09,374932098151702,155,25,"2020","2020",71-0
-98.255877,37.825063,Reno,-8.01,Langdon,2020/04/06,374932098151702,155,25,"2020","2020",71-0
-98.255877,37.825063,Reno,-9,Langdon,2020/07/09,374932098151702,155,25,"2020","2020",71-0
-98.255877,37.825063,Reno,-9.89,Langdon,2020/10/15,374932098151702,155,25,"2020","2020",71-0
-97.656153,37.870941,Sedgwick,-17.27,MOUNT HOPE,2020/01/14,375216097392001,173,25,"2020","2020",71-0
-97.656153,37.870941,Sedgwick,-16.37,MOUNT HOPE,2020/04/16,375216097392001,173,25,"2020","2020",71-0
-97.656153,37.870941,Sedgwick,-19.37,MOUNT HOPE,2020/07/15,375216097392001,173,25,"2020","2020",71-0
-97.656153,37.870941,Sedgwick,-20.65,MOUNT HOPE,2020/10/14,375216097392001,173,25,"2020","2020",71-0
-97.656154,37.870946,Sedgwick,-17.01,MOUNT HOPE,2020/01/14,375216097392002,173,25,"2020","2020",71-0
-97.656154,37.870946,Sedgwick,-16.55,MOUNT HOPE,2020/04/16,375216097392002,173,25,"2020","2020",71-0
-97.656154,37.870946,Sedgwick,-19.02,MOUNT HOPE,2020/07/15,375216097392002,173,25,"2020","2020",71-0
-97.656154,37.870946,Sedgwick,-20.32,MOUNT HOPE,2020/10/14,375216097392002,173,25,"2020","2020",71-0
-97.656173,37.870937,Sedgwick,-16.62,MOUNT HOPE,2020/01/14,375216097392003,173,25,"2020","2020",71-0
-97.656173,37.870937,Sedgwick,-16.17,MOUNT HOPE,2020/04/16,375216097392003,173,25,"2020","2020",71-0
-97.656173,37.870937,Sedgwick,-18.66,MOUNT HOPE,2020/07/15,375216097392003,173,25,"2020","2020",71-0
-97.656173,37.870937,Sedgwick,-19.98,MOUNT HOPE,2020/10/14,375216097392003,173,25,"2020","2020",71-0
-99.12788,37.8724,Edwards,-35.89,Fellsburg,2020/10/20,375217099074101,47,25,"2020","2020",71-0
-98.999963,37.850616,Stafford,-11.66,Hopewell,2020/01/15,375059098595801,185,25,"2020","2020",71-0
-98.999963,37.850616,Stafford,-12.4,Hopewell,2020/10/20,375059098595801,185,25,"2020","2020",71-0
-99.317374,37.868783,Edwards,-50.64,CENTERVIEW,2020/01/07,375201099190201,47,25,"2020","2020",71-0
-99.69783,37.50086,Ford,-116.4,Bucklin,2020/10/13,373003099415101,57,29,"2020","2020",143-72
-100.924743,37.876904,Finney,-258.96,GARDEN CITY W,2020/01/03,375239100552401,55,25,"2020","2020",287-216
-97.500441,37.868092,Sedgwick,-10.45,COLWICH,2020/01/13,375205097300101,173,25,"2020","2020",71-0
-97.500441,37.868092,Sedgwick,-10.47,COLWICH,2020/04/16,375205097300101,173,25,"2020","2020",71-0
-97.500441,37.868092,Sedgwick,-16.68,COLWICH,2020/07/17,375205097300101,173,25,"2020","2020",71-0
-97.500441,37.868092,Sedgwick,-14.02,COLWICH,2020/10/14,375205097300101,173,25,"2020","2020",71-0
-97.500444,37.868091,Sedgwick,-10.02,COLWICH,2020/01/13,375205097300102,173,25,"2020","2020",71-0
-97.500444,37.868091,Sedgwick,-9.89,COLWICH,2020/04/16,375205097300102,173,25,"2020","2020",71-0
-97.500444,37.868091,Sedgwick,-15.03,COLWICH,2020/07/17,375205097300102,173,25,"2020","2020",71-0
-97.500444,37.868091,Sedgwick,-13.05,COLWICH,2020/10/14,375205097300102,173,25,"2020","2020",71-0
-97.573406,37.854201,Sedgwick,-5.36,COLWICH,2020/01/13,375118097341901,173,25,"2020","2020",71-0
-97.573406,37.854201,Sedgwick,-5.15,COLWICH,2020/04/16,375118097341901,173,25,"2020","2020",71-0
-97.573406,37.854201,Sedgwick,-6.29,COLWICH,2020/07/16,375118097341901,173,25,"2020","2020",71-0
-97.573406,37.854201,Sedgwick,-7.31,COLWICH,2020/10/13,375118097341901,173,25,"2020","2020",71-0
-97.573414,37.854214,Sedgwick,-5.18,COLWICH,2020/01/13,375118097341903,173,25,"2020","2020",71-0
-97.573414,37.854214,Sedgwick,-4.46,COLWICH,2020/04/16,375118097341903,173,25,"2020","2020",71-0
-97.573414,37.854214,Sedgwick,-5.71,COLWICH,2020/07/16,375118097341903,173,25,"2020","2020",71-0
-97.573414,37.854214,Sedgwick,-7.05,COLWICH,2020/10/13,375118097341903,173,25,"2020","2020",71-0
-97.747814,37.955906,Reno,-8.7,PATTERSON,2020/01/14,375722097444903,155,24,"2020","2020",71-0
-97.747814,37.955906,Reno,-8.06,PATTERSON,2020/04/15,375722097444903,155,24,"2020","2020",71-0
-97.747814,37.955906,Reno,-8.4,PATTERSON,2020/07/15,375722097444903,155,24,"2020","2020",71-0
-97.747814,37.955906,Reno,-10.26,PATTERSON,2020/10/13,375722097444903,155,24,"2020","2020",71-0
-101.74266,37.956983,Hamilton,-8.02,Syracuse East,2020/01/23,375722101442401,75,24,"2020","2020",71-0
-101.74266,37.956983,Hamilton,-8.35,Syracuse East,2020/10/08,375722101442401,75,24,"2020","2020",71-0
-101.244848,37.882669,Kearny,-151.83,DEERFIELD,2020/01/07,375257101144301,93,25,"2020","2020",215-144
-99.210355,37.879783,Edwards,-45.84,BELPRE NW,2020/01/09,375245099123501,47,25,"2020","2020",71-0
-101.089406,37.934173,Finney,-220.76,Deerfield NE,2020/01/02,375602101052201,55,24,"2020","2020",287-216
-101.089406,37.934173,Finney,-243.4,Deerfield NE,2020/10/22,375602101052201,55,24,"2020","2020",287-216
-97.615379,37.912468,Sedgwick,-6.81,BENTLEY,2020/01/14,375445097365401,173,24,"2020","2020",71-0
-97.615379,37.912468,Sedgwick,-5.87,BENTLEY,2020/04/16,375445097365401,173,24,"2020","2020",71-0
-97.615379,37.912468,Sedgwick,-7.03,BENTLEY,2020/07/16,375445097365401,173,24,"2020","2020",71-0
-97.615379,37.912468,Sedgwick,-8.53,BENTLEY,2020/10/13,375445097365401,173,24,"2020","2020",71-0
-97.921843,37.941109,Reno,-25.58,ELMER,2020/01/21,375628097551703,155,24,"2020","2020",71-0
-97.921843,37.941109,Reno,-25.68,ELMER,2020/04/13,375628097551703,155,24,"2020","2020",71-0
-97.921843,37.941109,Reno,-25.85,ELMER,2020/07/14,375628097551703,155,24,"2020","2020",71-0
-97.921843,37.941109,Reno,-28.48,ELMER,2020/10/12,375628097551703,155,24,"2020","2020",71-0
-97.848675,37.92966,Reno,-17.54,HAVEN,2020/01/15,375548097505601,155,24,"2020","2020",71-0
-97.848675,37.92966,Reno,-16.81,HAVEN,2020/04/13,375548097505601,155,24,"2020","2020",71-0
-97.848675,37.92966,Reno,-17.19,HAVEN,2020/07/14,375548097505601,155,24,"2020","2020",71-0
-97.848675,37.92966,Reno,-19.5,HAVEN,2020/10/13,375548097505601,155,24,"2020","2020",71-0
-97.644514,37.880856,Sedgwick,-11.25,PATTERSON,2020/01/14,375250097383903,173,25,"2020","2020",71-0
-97.644514,37.880856,Sedgwick,-10.75,PATTERSON,2020/04/16,375250097383903,173,25,"2020","2020",71-0
-97.644514,37.880856,Sedgwick,-12.12,PATTERSON,2020/07/16,375250097383903,173,25,"2020","2020",71-0
-97.644514,37.880856,Sedgwick,-13.8,PATTERSON,2020/10/14,375250097383903,173,25,"2020","2020",71-0
-98.637078,38.036181,Stafford,-10.98,Hudson,2020/01/06,380208098381001,185,23,"2020","2020",71-0
-98.637078,38.036181,Stafford,-11.47,Hudson,2020/10/22,380208098381001,185,23,"2020","2020",71-0
-101.284145,38.08137,Kearny,-141.19,LEOTI 3 SE,2020/02/26,380452101170901,93,23,"2020","2020",143-72
-97.73571,38.029312,Reno,-8.61,BURRTON,2020/01/07,380146097440201,155,23,"2020","2020",71-0
-97.73571,38.029312,Reno,-6.91,BURRTON,2020/04/08,380146097440201,155,23,"2020","2020",71-0
-97.73571,38.029312,Reno,-7.12,BURRTON,2020/07/21,380146097440201,155,23,"2020","2020",71-0
-97.73571,38.029312,Reno,-8.27,BURRTON,2020/08/10,380146097440201,155,23,"2020","2020",71-0
-97.73571,38.029312,Reno,-10.92,BURRTON,2020/10/01,380146097440201,155,23,"2020","2020",71-0
-99.959282,38.074345,Hodgeman,-17.42,JETMORE,2020/11/02,380435099572902,83,23,"2020","2020",71-0
-100.554627,38.030691,Finney,-86.33,SCOTT CITY 4 SE,2020/01/09,380146100331301,55,23,"2020","2020",143-72
-98.97079,38.087533,Pawnee,-42.56,ST JOHN SW,2020/01/07,380513098580601,145,22,"2020","2020",71-0
-100.29152,37.839321,Gray,-157.74,Cimarron,2020/01/02,375018100171901,69,25,"2020","2020",215-144
-98.908115,37.820982,Pratt,-22.97,HOPEWELL,2020/01/08,374908098542801,151,26,"2020","2020",71-0
-98.356384,37.824155,Reno,-3.05,Langdon,2020/01/09,374924098212203,155,26,"2020","2020",71-0
-98.356384,37.824155,Reno,-2.84,Langdon,2020/04/06,374924098212203,155,26,"2020","2020",71-0
-98.356384,37.824155,Reno,-4.91,Langdon,2020/07/09,374924098212203,155,26,"2020","2020",71-0
-98.356384,37.824155,Reno,-5.81,Langdon,2020/10/15,374924098212203,155,26,"2020","2020",71-0
-98.784433,37.828687,Stafford,-22.88,Byers,2020/01/10,374941098470502,185,25,"2020","2020",71-0
-98.784433,37.828687,Stafford,-22.63,Byers,2020/04/08,374941098470502,185,25,"2020","2020",71-0
-98.784433,37.828687,Stafford,-26.77,Byers,2020/07/14,374941098470502,185,25,"2020","2020",71-0
-98.784433,37.828687,Stafford,-24.47,Byers,2020/10/19,374941098470502,185,25,"2020","2020",71-0
-101.742849,37.971283,Hamilton,-13.95,Syracuse East,2020/01/04,375815101442401,75,24,"2020","2020",71-0
-101.742849,37.971283,Hamilton,-13.96,Syracuse East,2020/01/23,375815101442401,75,24,"2020","2020",71-0
-97.863019,38.000517,Reno,-6.3,HUTCHINSON SE,2020/01/21,380002097514501,155,23,"2020","2020",71-0
-97.863019,38.000517,Reno,-5.98,HUTCHINSON SE,2020/04/13,380002097514501,155,23,"2020","2020",71-0
-97.863019,38.000517,Reno,-6.18,HUTCHINSON SE,2020/07/14,380002097514501,155,23,"2020","2020",71-0
-97.863019,38.000517,Reno,-7.04,HUTCHINSON SE,2020/10/13,380002097514501,155,23,"2020","2020",71-0
-98.806387,38.000927,Stafford,0.56,Saint John North,2020/01/03,380003098482101,185,23,"2020","2020",+1-10
-98.806387,38.000927,Stafford,0.76,Saint John North,2020/02/05,380003098482101,185,23,"2020","2020",+1-10
-98.806387,38.000927,Stafford,0.56,Saint John North,2020/03/04,380003098482101,185,23,"2020","2020",+1-10
-98.806387,38.000927,Stafford,0.77,Saint John North,2020/04/01,380003098482101,185,23,"2020","2020",+1-10
-98.806387,38.000927,Stafford,0.71,Saint John North,2020/05/04,380003098482101,185,23,"2020","2020",+1-10
-98.806387,38.000927,Stafford,0.64,Saint John North,2020/06/02,380003098482101,185,23,"2020","2020",+1-10
-98.806387,38.000927,Stafford,0.76,Saint John North,2020/07/02,380003098482101,185,23,"2020","2020",+1-10
-98.806387,38.000927,Stafford,0.89,Saint John North,2020/08/04,380003098482101,185,23,"2020","2020",+1-10
-98.806387,38.000927,Stafford,0.78,Saint John North,2020/09/02,380003098482101,185,23,"2020","2020",+1-10
-98.806387,38.000927,Stafford,0.77,Saint John North,2020/10/09,380003098482101,185,23,"2020","2020",+1-10
-98.806387,38.000927,Stafford,0.83,Saint John North,2020/11/10,380003098482101,185,23,"2020","2020",+1-10
-98.806387,38.000927,Stafford,0.77,Saint John North,2020/12/07,380003098482101,185,23,"2020","2020",+1-10
-97.954565,37.947846,Reno,-10.6,ELMER,2020/01/16,375652097571701,155,24,"2020","2020",71-0
-98.486179,38.002106,Stafford,-14.59,LITTLE SALT MARSH,2020/01/06,380004098291501,185,23,"2020","2020",71-0
-100.253918,37.97175,Gray,-65.93,Cimarron NE,2020/01/02,375811100145901,69,24,"2020","2020",71-0
-97.848367,37.9993,Reno,-9.16,HAVEN,2020/01/21,375957097505302,155,24,"2020","2020",71-0
-97.848367,37.9993,Reno,-8.52,HAVEN,2020/04/13,375957097505302,155,24,"2020","2020",71-0
-97.848367,37.9993,Reno,-8.76,HAVEN,2020/07/14,375957097505302,155,24,"2020","2020",71-0
-97.848367,37.9993,Reno,-10.57,HAVEN,2020/10/13,375957097505302,155,24,"2020","2020",71-0
-99.884837,38.000189,Hodgeman,-228.91,Jetmore,2020/01/15,375958099530101,83,24,"2020","2020",287-216
-100.988344,37.968694,Finney,-140.65,GARDEN CITY WEST,2020/01/02,375812100591301,55,24,"2020","2020",143-72
-100.954163,37.974584,Finney,-137.94,GARDEN CITY WEST,2020/01/02,375832100571003,55,24,"2020","2020",143-72
-100.954163,37.974584,Finney,-145.45,GARDEN CITY WEST,2020/08/12,375832100571003,55,24,"2020","2020",215-144
-98.962126,37.985815,Stafford,-25.97,Macksville,2020/01/07,375859098574001,185,24,"2020","2020",71-0
-98.962126,37.985815,Stafford,-26.35,Macksville,2020/10/20,375859098574001,185,24,"2020","2020",71-0
-99.754835,38.08723,Hodgeman,-30.43,Jetmore SE,2020/11/03,380500099452101,83,23,"2020","2020",71-0
-98.690801,38.086429,Stafford,-2.22,Hudson,2020/01/07,380508098412701,185,23,"2020","2020",71-0
-98.690801,38.086429,Stafford,-1.93,Hudson,2020/04/03,380508098412701,185,23,"2020","2020",71-0
-98.690801,38.086429,Stafford,-2.86,Hudson,2020/07/07,380508098412701,185,23,"2020","2020",71-0
-98.690801,38.086429,Stafford,-2.72,Hudson,2020/10/13,380508098412701,185,23,"2020","2020",71-0
-98.58304,38.158563,Stafford,-4.14,Big Salt Marsh,2020/01/14,380929098345101,185,22,"2020","2020",71-0
-98.58304,38.158563,Stafford,-4.71,Big Salt Marsh,2020/10/22,380929098345101,185,22,"2020","2020",71-0
-99.223195,38.172289,Pawnee,-13.67,Fort Larned,2020/01/09,381015099132702,145,22,"2020","2020",71-0
-99.223195,38.172289,Pawnee,-17.14,Fort Larned,2020/10/19,381015099132702,145,22,"2020","2020",71-0
-98.61251,38.20218,Stafford,-17.17,Big Salt Marsh,2020/10/22,381156098365101,185,21,"2020","2020",71-0
-99.372048,38.220565,Pawnee,-23.54,Sanford,2020/01/09,381314099222101,145,21,"2020","2020",71-0
-99.372048,38.220565,Pawnee,-23.5,Sanford,2020/01/14,381314099222101,145,21,"2020","2020",71-0
-100.860934,38.210702,Finney,-141.41,TENNIS NE,2020/01/06,381242100514201,55,21,"2020","2020",143-72
-98.581098,38.246187,Stafford,-27.44,Big Salt Marsh,2020/01/07,381443098345101,185,21,"2020","2020",71-0
-98.581098,38.246187,Stafford,-27.28,Big Salt Marsh,2020/04/03,381443098345101,185,21,"2020","2020",71-0
-98.581098,38.246187,Stafford,-29.28,Big Salt Marsh,2020/07/07,381443098345101,185,21,"2020","2020",71-0
-98.581098,38.246187,Stafford,-28.09,Big Salt Marsh,2020/10/13,381443098345101,185,21,"2020","2020",71-0
-101.544944,38.310697,Wichita,-139.55,Selkirk SE,2020/01/03,381840101324401,203,20,"2020","2020",143-72
-97.699052,38.315079,McPherson,-80.28,MCPHERSON SOUTH,2020/01/27,381859097420701,113,20,"2020","2020",143-72
-98.696962,38.225513,Stafford,-12.63,Hudson NW,2020/01/13,381338098414301,185,21,"2020","2020",71-0
-97.670603,38.235542,McPherson,-45.97,HALSTEAD NW,2020/01/24,381405097400801,113,21,"2020","2020",71-0
-98.423632,38.288412,Rice,-31.63,RAYMOND,2020/12/30,381718098251501,159,20,"2020","2020",71-0
-98.330751,38.543071,Ellsworth,-25.7,LORRAINE,2020/12/14,383236098194702,53,17,"2020","2020",71-0
-101.42334,38.544037,Wichita,-172.85,Carwood Cemetery,2020/01/03,383241101250901,203,17,"2020","2020",215-144
-100.477317,38.539916,Lane,-94.84,Shields,2020/01/06,383222100283401,101,17,"2020","2020",143-72
-100.106807,38.520136,Ness,-26.04,Utica SE,2020/10/22,383112100063401,135,18,"2020","2020",71-0
-100.962228,38.514239,Scott,-138.17,Lake Scott SW,2020/01/07,383053100573701,171,18,"2020","2020",143-72
-100.962228,38.514239,Scott,-137.32,Lake Scott SW,2020/02/25,383053100573701,171,18,"2020","2020",143-72
-100.283262,38.538249,Lane,-94.29,Shields SE,2020/01/06,383227100165301,101,17,"2020","2020",143-72
