X,Y,countyname,depth_to_water,town,date,ID,countycode,township,year,year2,depth
-97.391528,37.794409,Sedgwick,-11.82,MAIZE,2021/10/04,374740097232803,173,26,"2021","2021",71-0
-98.771543,37.726301,Pratt,-62.55,Coats NE,2021/01/15,374332098461103,151,27,"2021","2021",71-0
-98.771543,37.726301,Pratt,-62.04,Coats NE,2021/04/12,374332098461103,151,27,"2021","2021",71-0
-98.771543,37.726301,Pratt,-65.74,Coats NE,2021/08/09,374332098461103,151,27,"2021","2021",71-0
-98.771543,37.726301,Pratt,-64.9,Coats NE,2021/10/12,374332098461103,151,27,"2021","2021",71-0
-97.554982,37.793876,Sedgwick,-23.96,COLWICH,2021/01/11,374738097332202,173,26,"2021","2021",71-0
-97.554982,37.793876,Sedgwick,-23.27,COLWICH,2021/04/13,374738097332202,173,26,"2021","2021",71-0
-97.554982,37.793876,Sedgwick,-24.62,COLWICH,2021/07/23,374738097332202,173,26,"2021","2021",71-0
-97.554982,37.793876,Sedgwick,-24.85,COLWICH,2021/10/04,374738097332202,173,26,"2021","2021",71-0
-100.14132,39.30295,Graham,-79.28,Studley,2021/01/05,391904100082501,65,9,"2021","2021",143-72
-100.14132,39.30295,Graham,-79.55,Studley,2021/02/04,391904100082501,65,9,"2021","2021",143-72
-99.390994,37.744917,Edwards,-56.35,GREENSBURG NW,2021/01/11,374427099232901,47,26,"2021","2021",71-0
-98.158527,37.690176,Kingman,-1.1,KINGMAN NW,2021/01/13,374123098092701,95,27,"2021","2021",71-0
-97.519017,37.808708,Sedgwick,-15.23,COLWICH,2021/01/11,374829097310802,173,26,"2021","2021",71-0
-97.519017,37.808708,Sedgwick,-14.57,COLWICH,2021/04/13,374829097310802,173,26,"2021","2021",71-0
-97.519017,37.808708,Sedgwick,-14.98,COLWICH,2021/07/23,374829097310802,173,26,"2021","2021",71-0
-97.519017,37.808708,Sedgwick,-15.17,COLWICH,2021/10/04,374829097310802,173,26,"2021","2021",71-0
-98.460031,37.776441,Reno,-24.8,TTuron,2021/01/13,374637098272501,155,26,"2021","2021",71-0
-98.460031,37.776441,Reno,-26.12,TTuron,2021/12/28,374637098272501,155,26,"2021","2021",71-0
-97.551392,37.808529,Sedgwick,-26.21,COLWICH,2021/01/11,374832097330402,173,26,"2021","2021",71-0
-97.551392,37.808529,Sedgwick,-25.61,COLWICH,2021/04/13,374832097330402,173,26,"2021","2021",71-0
-97.551392,37.808529,Sedgwick,-27.53,COLWICH,2021/07/23,374832097330402,173,26,"2021","2021",71-0
-97.551392,37.808529,Sedgwick,-26.97,COLWICH,2021/10/04,374832097330402,173,26,"2021","2021",71-0
-98.789552,37.773477,Pratt,-32.43,Byers,2021/01/05,374631098472501,151,26,"2021","2021",71-0
-97.518721,37.801457,Sedgwick,-18.11,Colwich,2021/12/14,374811097310301,173,26,"2021","2021",71-0
-99.327225,37.689574,Kiowa,-35.72,Greensburg NE,2021/01/20,374117099193001,97,27,"2021","2021",71-0
-99.327225,37.689574,Kiowa,-35.67,Greensburg NE,2021/04/15,374117099193001,97,27,"2021","2021",71-0
-99.327225,37.689574,Kiowa,-36.02,Greensburg NE,2021/10/19,374117099193001,97,27,"2021","2021",71-0
-97.683752,37.903555,Sedgwick,-9.03,PATTERSON,2021/01/12,375407097405901,173,25,"2021","2021",71-0
-97.683752,37.903555,Sedgwick,-7.82,PATTERSON,2021/04/13,375407097405901,173,25,"2021","2021",71-0
-97.683752,37.903555,Sedgwick,-9.54,PATTERSON,2021/07/23,375407097405901,173,25,"2021","2021",71-0
-97.683752,37.903555,Sedgwick,-9.64,PATTERSON,2021/10/04,375407097405901,173,25,"2021","2021",71-0
-98.087303,37.941163,Reno,-14.35,Partridge,2021/01/19,375625098051701,155,24,"2021","2021",71-0
-99.430595,37.906017,Edwards,-6.17,Kinsley,2021/04/13,375421099254401,47,25,"2021","2021",71-0
-99.430595,37.906017,Edwards,-8.05,Kinsley,2021/10/12,375421099254401,47,25,"2021","2021",71-0
-101.659449,37.909244,Hamilton,-49.3,Syracuse East,2021/01/06,375416101394401,75,25,"2021","2021",71-0
-97.775485,37.934119,Reno,-4.58,HAVEN,2021/01/13,375603097463103,155,24,"2021","2021",71-0
-97.775485,37.934119,Reno,-3.34,HAVEN,2021/04/13,375603097463103,155,24,"2021","2021",71-0
-97.775485,37.934119,Reno,-4.86,HAVEN,2021/07/22,375603097463103,155,24,"2021","2021",71-0
-97.775485,37.934119,Reno,-5.14,HAVEN,2021/10/06,375603097463103,155,24,"2021","2021",71-0
-97.903485,37.956108,Reno,-38.9,ELMER,2021/01/14,375721097541201,155,24,"2021","2021",71-0
-97.903485,37.956108,Reno,-38.99,ELMER,2021/04/13,375721097541201,155,24,"2021","2021",71-0
-97.903485,37.956108,Reno,-45.85,ELMER,2021/07/21,375721097541201,155,24,"2021","2021",71-0
-97.903485,37.956108,Reno,-41.88,ELMER,2021/10/05,375721097541201,155,24,"2021","2021",71-0
-100.373541,37.885409,Gray,-155.74,CIMARRON NE,2021/01/05,375312100220201,69,25,"2021","2021",215-144
-101.094233,37.7402,Kearny,-292.33,HICKOK NE,2021/01/08,374423101053601,93,26,"2021","2021",359-288
-97.988884,37.693547,Kingman,-4.83,WATERLOO,2021/01/13,374139097591601,95,27,"2021","2021",71-0
-98.464845,37.733556,Reno,-18.47,Cunningham,2021/01/12,374401098274803,155,26,"2021","2021",71-0
-98.464845,37.733556,Reno,-18.17,Cunningham,2021/04/13,374401098274803,155,26,"2021","2021",71-0
-98.464845,37.733556,Reno,-19.15,Cunningham,2021/07/28,374401098274803,155,26,"2021","2021",71-0
-98.464845,37.733556,Reno,-20.48,Cunningham,2021/10/11,374401098274803,155,26,"2021","2021",71-0
-98.255877,37.825063,Reno,-9.14,Langdon,2021/01/11,374932098151702,155,25,"2021","2021",71-0
-98.255877,37.825063,Reno,-8.66,Langdon,2021/04/13,374932098151702,155,25,"2021","2021",71-0
-98.255877,37.825063,Reno,-9.82,Langdon,2021/07/28,374932098151702,155,25,"2021","2021",71-0
-98.255877,37.825063,Reno,-10.45,Langdon,2021/10/11,374932098151702,155,25,"2021","2021",71-0
-97.656153,37.870941,Sedgwick,-20.18,MOUNT HOPE,2021/01/11,375216097392001,173,25,"2021","2021",71-0
-97.656153,37.870941,Sedgwick,-18.42,MOUNT HOPE,2021/04/14,375216097392001,173,25,"2021","2021",71-0
-97.656153,37.870941,Sedgwick,-21.47,MOUNT HOPE,2021/07/23,375216097392001,173,25,"2021","2021",71-0
-97.656153,37.870941,Sedgwick,-21.46,MOUNT HOPE,2021/10/05,375216097392001,173,25,"2021","2021",71-0
-97.656154,37.870946,Sedgwick,-19.93,MOUNT HOPE,2021/01/11,375216097392002,173,25,"2021","2021",71-0
-97.656154,37.870946,Sedgwick,-18.18,MOUNT HOPE,2021/04/14,375216097392002,173,25,"2021","2021",71-0
-97.656154,37.870946,Sedgwick,-21.31,MOUNT HOPE,2021/07/23,375216097392002,173,25,"2021","2021",71-0
-97.656154,37.870946,Sedgwick,-21.5,MOUNT HOPE,2021/10/05,375216097392002,173,25,"2021","2021",71-0
-97.656173,37.870937,Sedgwick,-19.59,MOUNT HOPE,2021/01/11,375216097392003,173,25,"2021","2021",71-0
-97.656173,37.870937,Sedgwick,-17.84,MOUNT HOPE,2021/04/14,375216097392003,173,25,"2021","2021",71-0
-97.656173,37.870937,Sedgwick,-20.81,MOUNT HOPE,2021/07/23,375216097392003,173,25,"2021","2021",71-0
-97.656173,37.870937,Sedgwick,-21.17,MOUNT HOPE,2021/10/05,375216097392003,173,25,"2021","2021",71-0
-99.12788,37.8724,Edwards,-35.12,Fellsburg,2021/04/14,375217099074101,47,25,"2021","2021",71-0
-99.12788,37.8724,Edwards,-36.55,Fellsburg,2021/10/21,375217099074101,47,25,"2021","2021",71-0
-98.999963,37.850616,Stafford,-11.67,Hopewell,2021/01/12,375059098595801,185,25,"2021","2021",71-0
-98.999963,37.850616,Stafford,-10.3,Hopewell,2021/04/15,375059098595801,185,25,"2021","2021",71-0
-98.999963,37.850616,Stafford,-12.38,Hopewell,2021/10/21,375059098595801,185,25,"2021","2021",71-0
-99.317374,37.868783,Edwards,-50.61,CENTERVIEW,2021/01/11,375201099190201,47,25,"2021","2021",71-0
-99.317374,37.868783,Edwards,-50.19,CENTERVIEW,2021/04/13,375201099190201,47,25,"2021","2021",71-0
-99.317374,37.868783,Edwards,-51.69,CENTERVIEW,2021/10/26,375201099190201,47,25,"2021","2021",71-0
-99.69783,37.50086,Ford,-114.13,Bucklin,2021/04/22,373003099415101,57,29,"2021","2021",143-72
-99.69783,37.50086,Ford,-116.47,Bucklin,2021/10/12,373003099415101,57,29,"2021","2021",143-72
-100.924743,37.876904,Finney,-264.31,GARDEN CITY W,2021/01/04,375239100552401,55,25,"2021","2021",287-216
-97.500441,37.868092,Sedgwick,-12.83,COLWICH,2021/01/11,375205097300101,173,25,"2021","2021",71-0
-97.500441,37.868092,Sedgwick,-13.93,COLWICH,2021/04/14,375205097300101,173,25,"2021","2021",71-0
-97.500441,37.868092,Sedgwick,-21.41,COLWICH,2021/07/23,375205097300101,173,25,"2021","2021",71-0
-97.500441,37.868092,Sedgwick,-13.88,COLWICH,2021/10/04,375205097300101,173,25,"2021","2021",71-0
-97.500444,37.868091,Sedgwick,-12.31,COLWICH,2021/01/11,375205097300102,173,25,"2021","2021",71-0
-97.500444,37.868091,Sedgwick,-13.01,COLWICH,2021/04/14,375205097300102,173,25,"2021","2021",71-0
-97.500444,37.868091,Sedgwick,-18.88,COLWICH,2021/07/23,375205097300102,173,25,"2021","2021",71-0
-97.500444,37.868091,Sedgwick,-13.22,COLWICH,2021/10/04,375205097300102,173,25,"2021","2021",71-0
-97.573406,37.854201,Sedgwick,-6.91,COLWICH,2021/01/11,375118097341901,173,25,"2021","2021",71-0
-97.573406,37.854201,Sedgwick,-5.53,COLWICH,2021/04/13,375118097341901,173,25,"2021","2021",71-0
-97.573406,37.854201,Sedgwick,-7.77,COLWICH,2021/07/23,375118097341901,173,25,"2021","2021",71-0
-97.573406,37.854201,Sedgwick,-7.28,COLWICH,2021/10/04,375118097341901,173,25,"2021","2021",71-0
-97.573414,37.854214,Sedgwick,-6.71,COLWICH,2021/01/11,375118097341903,173,25,"2021","2021",71-0
-97.573414,37.854214,Sedgwick,-4.73,COLWICH,2021/04/13,375118097341903,173,25,"2021","2021",71-0
-97.573414,37.854214,Sedgwick,-5.85,COLWICH,2021/07/23,375118097341903,173,25,"2021","2021",71-0
-97.573414,37.854214,Sedgwick,-6.57,COLWICH,2021/10/04,375118097341903,173,25,"2021","2021",71-0
-97.747814,37.955906,Reno,-10.5,PATTERSON,2021/01/13,375722097444903,155,24,"2021","2021",71-0
-97.747814,37.955906,Reno,-9.5,PATTERSON,2021/04/13,375722097444903,155,24,"2021","2021",71-0
-97.747814,37.955906,Reno,-9.51,PATTERSON,2021/07/22,375722097444903,155,24,"2021","2021",71-0
-97.747814,37.955906,Reno,-10.34,PATTERSON,2021/10/06,375722097444903,155,24,"2021","2021",71-0
-101.74266,37.956983,Hamilton,-8.33,Syracuse East,2021/01/12,375722101442401,75,24,"2021","2021",71-0
-101.74266,37.956983,Hamilton,-8.39,Syracuse East,2021/04/06,375722101442401,75,24,"2021","2021",71-0
-101.74266,37.956983,Hamilton,-8.52,Syracuse East,2021/11/30,375722101442401,75,24,"2021","2021",71-0
-101.244848,37.882669,Kearny,-153.72,DEERFIELD,2021/01/08,375257101144301,93,25,"2021","2021",215-144
-99.210355,37.879783,Edwards,-44.32,BELPRE NW,2021/01/12,375245099123501,47,25,"2021","2021",71-0
-101.089406,37.934173,Finney,-212.38,Deerfield NE,2021/01/07,375602101052201,55,24,"2021","2021",215-144
-97.615379,37.912468,Sedgwick,-8.87,BENTLEY,2021/01/11,375445097365401,173,24,"2021","2021",71-0
-97.615379,37.912468,Sedgwick,-7.51,BENTLEY,2021/04/13,375445097365401,173,24,"2021","2021",71-0
-97.615379,37.912468,Sedgwick,-9.15,BENTLEY,2021/07/23,375445097365401,173,24,"2021","2021",71-0
-97.615379,37.912468,Sedgwick,-9.4,BENTLEY,2021/10/04,375445097365401,173,24,"2021","2021",71-0
-97.921843,37.941109,Reno,-28.58,ELMER,2021/01/14,375628097551703,155,24,"2021","2021",71-0
-97.921843,37.941109,Reno,-27.66,ELMER,2021/04/12,375628097551703,155,24,"2021","2021",71-0
-97.921843,37.941109,Reno,-25.93,ELMER,2021/07/21,375628097551703,155,24,"2021","2021",71-0
-97.921843,37.941109,Reno,-28.52,ELMER,2021/10/05,375628097551703,155,24,"2021","2021",71-0
-97.848675,37.92966,Reno,-19.92,HAVEN,2021/01/14,375548097505601,155,24,"2021","2021",71-0
-97.848675,37.92966,Reno,-18.5,HAVEN,2021/04/13,375548097505601,155,24,"2021","2021",71-0
-97.848675,37.92966,Reno,-18.77,HAVEN,2021/07/21,375548097505601,155,24,"2021","2021",71-0
-97.848675,37.92966,Reno,-20.45,HAVEN,2021/10/05,375548097505601,155,24,"2021","2021",71-0
-97.644514,37.880856,Sedgwick,-13.12,PATTERSON,2021/01/12,375250097383903,173,25,"2021","2021",71-0
-97.644514,37.880856,Sedgwick,-11.5,PATTERSON,2021/04/13,375250097383903,173,25,"2021","2021",71-0
-97.644514,37.880856,Sedgwick,-13.75,PATTERSON,2021/07/23,375250097383903,173,25,"2021","2021",71-0
-97.644514,37.880856,Sedgwick,-14.03,PATTERSON,2021/10/05,375250097383903,173,25,"2021","2021",71-0
-98.637078,38.036181,Stafford,-10.97,Hudson,2021/01/13,380208098381001,185,23,"2021","2021",71-0
-98.637078,38.036181,Stafford,-9.52,Hudson,2021/04/14,380208098381001,185,23,"2021","2021",71-0
-98.637078,38.036181,Stafford,-12.94,Hudson,2021/10/28,380208098381001,185,23,"2021","2021",71-0
-101.284145,38.08137,Kearny,-139.81,LEOTI 3 SE,2021/01/08,380452101170901,93,23,"2021","2021",143-72
-101.284145,38.08137,Kearny,-140.99,LEOTI 3 SE,2021/02/03,380452101170901,93,23,"2021","2021",143-72
-98.234268,38.053739,Reno,-7.08,Sterling SW,2021/01/19,380316098140901,155,23,"2021","2021",71-0
-97.73571,38.029312,Reno,-10.17,BURRTON,2021/01/04,380146097440201,155,23,"2021","2021",71-0
-97.73571,38.029312,Reno,-8.71,BURRTON,2021/03/30,380146097440201,155,23,"2021","2021",71-0
-97.73571,38.029312,Reno,-8.2,BURRTON,2021/06/30,380146097440201,155,23,"2021","2021",71-0
-97.73571,38.029312,Reno,-10.08,BURRTON,2021/08/31,380146097440201,155,23,"2021","2021",71-0
-97.73571,38.029312,Reno,-9.67,BURRTON,2021/10/11,380146097440201,155,23,"2021","2021",71-0
-99.959282,38.074345,Hodgeman,-18,JETMORE,2021/10/12,380435099572902,83,23,"2021","2021",71-0
-100.554627,38.030691,Finney,-87.32,SCOTT CITY 4 SE,2021/01/06,380146100331301,55,23,"2021","2021",143-72
-98.97079,38.087533,Pawnee,-41.22,ST JOHN SW,2021/01/05,380513098580601,145,22,"2021","2021",71-0
-98.97079,38.087533,Pawnee,-39.02,ST JOHN SW,2021/04/14,380513098580601,145,22,"2021","2021",71-0
-98.97079,38.087533,Pawnee,-40.52,ST JOHN SW,2021/10/20,380513098580601,145,22,"2021","2021",71-0
-100.29152,37.839321,Gray,-158.05,Cimarron,2021/01/05,375018100171901,69,25,"2021","2021",215-144
-98.908115,37.820982,Pratt,-23.97,HOPEWELL,2021/01/06,374908098542801,151,26,"2021","2021",71-0
-98.356384,37.824155,Reno,-4.43,Langdon,2021/01/11,374924098212203,155,26,"2021","2021",71-0
-98.356384,37.824155,Reno,-3.28,Langdon,2021/04/13,374924098212203,155,26,"2021","2021",71-0
-98.356384,37.824155,Reno,-5.64,Langdon,2021/08/04,374924098212203,155,26,"2021","2021",71-0
-98.356384,37.824155,Reno,-6.4,Langdon,2021/10/12,374924098212203,155,26,"2021","2021",71-0
-98.784433,37.828687,Stafford,-23.23,Byers,2021/01/15,374941098470502,185,25,"2021","2021",71-0
-98.784433,37.828687,Stafford,-22.38,Byers,2021/04/12,374941098470502,185,25,"2021","2021",71-0
-98.784433,37.828687,Stafford,-30.2,Byers,2021/08/09,374941098470502,185,25,"2021","2021",71-0
-98.784433,37.828687,Stafford,-26.28,Byers,2021/10/12,374941098470502,185,25,"2021","2021",71-0
-101.742849,37.971283,Hamilton,-15.09,Syracuse East,2021/01/06,375815101442401,75,24,"2021","2021",71-0
-101.742849,37.971283,Hamilton,-15.25,Syracuse East,2021/04/06,375815101442401,75,24,"2021","2021",71-0
-97.863019,38.000517,Reno,-7.07,HUTCHINSON SE,2021/01/15,380002097514501,155,23,"2021","2021",71-0
-97.863019,38.000517,Reno,-6.32,HUTCHINSON SE,2021/04/13,380002097514501,155,23,"2021","2021",71-0
-97.863019,38.000517,Reno,-7.16,HUTCHINSON SE,2021/07/21,380002097514501,155,23,"2021","2021",71-0
-97.863019,38.000517,Reno,-7.07,HUTCHINSON SE,2021/10/06,380002097514501,155,23,"2021","2021",71-0
-98.806387,38.000927,Stafford,0.88,Saint John North,2021/01/04,380003098482101,185,23,"2021","2021",+1-10
-98.806387,38.000927,Stafford,0.89,Saint John North,2021/02/01,380003098482101,185,23,"2021","2021",+1-10
-98.806387,38.000927,Stafford,0.9,Saint John North,2021/03/02,380003098482101,185,23,"2021","2021",+1-10
-98.806387,38.000927,Stafford,1.02,Saint John North,2021/04/01,380003098482101,185,23,"2021","2021",+1-10
-98.806387,38.000927,Stafford,1.08,Saint John North,2021/05/04,380003098482101,185,23,"2021","2021",+1-10
-98.806387,38.000927,Stafford,1.01,Saint John North,2021/06/02,380003098482101,185,23,"2021","2021",+1-10
-98.806387,38.000927,Stafford,0.97,Saint John North,2021/07/02,380003098482101,185,23,"2021","2021",+1-10
-98.806387,38.000927,Stafford,0.75,Saint John North,2021/08/13,380003098482101,185,23,"2021","2021",+1-10
-98.806387,38.000927,Stafford,0.63,Saint John North,2021/09/02,380003098482101,185,23,"2021","2021",+1-10
-98.806387,38.000927,Stafford,0.78,Saint John North,2021/10/05,380003098482101,185,23,"2021","2021",+1-10
-98.806387,38.000927,Stafford,0.99,Saint John North,2021/11/04,380003098482101,185,23,"2021","2021",+1-10
-98.806387,38.000927,Stafford,0.83,Saint John North,2021/12/01,380003098482101,185,23,"2021","2021",+1-10
-97.954565,37.947846,Reno,-12.85,ELMER,2021/01/06,375652097571701,155,24,"2021","2021",71-0
-97.954565,37.947846,Reno,-14.33,ELMER,2021/12/28,375652097571701,155,24,"2021","2021",71-0
-98.486179,38.002106,Stafford,-17.35,LITTLE SALT MARSH,2021/01/13,380004098291501,185,23,"2021","2021",71-0
-100.253918,37.97175,Gray,-66.05,Cimarron NE,2021/01/05,375811100145901,69,24,"2021","2021",71-0
-97.848367,37.9993,Reno,-10.24,HAVEN,2021/01/15,375957097505302,155,24,"2021","2021",71-0
-97.848367,37.9993,Reno,-9.32,HAVEN,2021/04/13,375957097505302,155,24,"2021","2021",71-0
-97.848367,37.9993,Reno,-10.07,HAVEN,2021/07/21,375957097505302,155,24,"2021","2021",71-0
-97.848367,37.9993,Reno,-10.72,HAVEN,2021/10/06,375957097505302,155,24,"2021","2021",71-0
-99.884837,38.000189,Hodgeman,-224.81,Jetmore,2021/01/07,375958099530101,83,24,"2021","2021",287-216
-99.884837,38.000189,Hodgeman,-247.1,Jetmore,2021/10/12,375958099530101,83,24,"2021","2021",287-216
-100.988344,37.968694,Finney,-141.12,GARDEN CITY WEST,2021/01/04,375812100591301,55,24,"2021","2021",143-72
-100.954163,37.974584,Finney,-136.01,GARDEN CITY WEST,2021/01/07,375832100571003,55,24,"2021","2021",143-72
-98.962126,37.985815,Stafford,-26.39,Macksville,2021/01/07,375859098574001,185,24,"2021","2021",71-0
-98.962126,37.985815,Stafford,-26.68,Macksville,2021/04/14,375859098574001,185,24,"2021","2021",71-0
-98.962126,37.985815,Stafford,-28.19,Macksville,2021/10/21,375859098574001,185,24,"2021","2021",71-0
-99.754835,38.08723,Hodgeman,-24.39,Jetmore SE,2021/04/22,380500099452101,83,23,"2021","2021",71-0
-99.754835,38.08723,Hodgeman,-26.83,Jetmore SE,2021/10/18,380500099452101,83,23,"2021","2021",71-0
-98.690801,38.086429,Stafford,-1.77,Hudson,2021/01/06,380508098412701,185,23,"2021","2021",71-0
-98.690801,38.086429,Stafford,-1.09,Hudson,2021/04/05,380508098412701,185,23,"2021","2021",71-0
-98.690801,38.086429,Stafford,-3.29,Hudson,2021/07/29,380508098412701,185,23,"2021","2021",71-0
-98.690801,38.086429,Stafford,-2.92,Hudson,2021/10/07,380508098412701,185,23,"2021","2021",71-0
-98.58304,38.158563,Stafford,-2.03,Big Salt Marsh,2021/01/13,380929098345101,185,22,"2021","2021",71-0
